ID,dyu,fr
ID_18087361664003,fali nin minɛ kaɲɛ dɛ,"rue de la philipotière, laval"
ID_18225142766517,n bi ta ekɔl ra,"allée du cerisier, échillais"
ID_17767243666209,n be sinɔgɔra.,clos du ratz à arradon
ID_19214343667205,ka da kan bara ni di y'a n ye kɔsɔbɛ,el maestre – cronobiografía.
ID_18483332668176,kuma kɔnɔnmanw,treize square françois boucher
ID_18217038669382,sisɛ ye,"en effet, la réserve parlementaire est un pouvoir discrétionnaire et un saupoudrage."
ID_18205623767036,n bɔra balon ziue yɔrɔ la n naana sifi n sigɛnino,deux rue forfert
ID_19256868671447,n'ala sɔn na sanji bina na bi.,le a un dessin d'aile radical.
ID_18171553672367,i tun ko di ?,"rue eugène le thiec, ploemeur"
ID_18886144673285,ni ele ma bɔ ne kɔrɔ nne bina i bugɔ kwa i bi tunu.,de la cornouaille au goëlo.
ID_18814624674243,n bi ta dugu kɔnɔ,"un pensum, au marquis !…"
ID_18048083675312,kɔgɔ bi n na,phototypie par a.
ID_18087079676234,fintɛni beyi bi,=angèle.= drame en cinq actes.
ID_19460130677095,i bɔra min?,aujourd'hui la grande bretèche abrite les sœurs dominicaines de la présentation de tours.
ID_19875912767806,an ni wula.,"sous l'ancien régime, estrennes dépend du bailliage de mirecourt."
ID_18443251679217,an bina doumouni kè,peste soit du farceur!
ID_18836093680151,an ma bara kè bi,madame gaudin oui ! je sais …
ID_18111075681246,kalo sara ka ban,"square de la mettrie, rennes"
ID_18053493681928,mina ta lou konon,"square dous casous, messanges"
ID_19121875682493,ala ka bara ko nongonya,c'est une excitotoxine.
ID_18362247683146,n bi na taga lɔgɔra ka ta fɛn dɔw san,"impasse du stade, périgny"
ID_18538843768372,mi tara sini,des révérences ironiques s'échangeaient sur les marches de grès.
ID_17346928684283,an bi na ɲigi ka togata,au plus on sera mouillé.
ID_18725523684946,a farini lo kojugu.,c'est trop stylé.
ID_19845521685494,a sara nin sans kelen ni na,il mourut la même année.
ID_17357933686036,a ma kɛ kunadia ye n ma,malheureusement pour moi.
ID_17558981686617,kartɔr yi an ɲagami.,carfor nous aura trompés.
ID_18603286687323,a fas ni lo,souple et tenace
ID_17347731687871,nin ko ni gɛlɛyara aw bolo,ça vous a coûté cher.
ID_18580770688425,irbɛn ma son a tara,urbain posa des objections.
ID_18049109689314,tuma jumalo n bi 'a se ka i ye,et quand te verrai-je ?
ID_18408185689915,a gɛlɛya ra a ma,ça lui a coûté cher.
ID_17349770690475,nin tuma nin kadi,le temps est beau.
ID_19133199769102,a kɛra bryksel,elle est établie à bruxelles.
ID_18035205691572,rɛsto bɔra a bɛ kalama.,restaud a tout su.
ID_17871768769212,dɛmisɛnkɔrɔsila.,une gardienne d’enfants.
ID_18052817692666,muso! lon bɛ.,dame !… tous les jours.
ID_17805897693384,a yɛnna n b'a famu na.,bien ! je le vois…
ID_17411231769394,a ba ɲɛ ni tɔni saba ye,trois point d'avance.
ID_18034518694602,ka toi nin ye gwansan ne ye,mais il est moins important.
ID_18970358695146,konstantɛn gyi yɔrɔla,à constantin guys.
ID_17948449695928,ɔnɔninw ka,huit route des oiseaux
ID_19429509696548,a wolola bɛrlɛn,rosa valetti naît à berlin.
ID_17460316697117,a ti foyi dian,il ne me donne jamais rien.
ID_17332261697651,sɔgɔma nɛgɛ kaɲan fɔlɔ,une heure du matin.
ID_19227455698195,bɛnɛ a ni bɛgɛn balo,agriculture et élevage.
ID_17904551698944,aa nne ta lowa?,ah ! c’est à moi ?…
ID_17806300769982,a di wɛ n ɲafɔ,"donne, alors ! je lirai."
ID_17360091700396,aw yi mɔgɔ filanan ne ye,vous êtes second.
ID_19248070700963,o ka mara duguba ye tukani ye.,son chef-lieu est tucaní.
ID_18141581701573,tasa kelen fara a kan,tu mettras un couvert de plus.
ID_18258792770212,"n'a le tɛ, a bi na sɔn","à défaut, avis défavorable."
ID_17861149702663,a tericɛ bi lɔndr,votre ami est à londres ?
ID_18567619703207,n yi fangan sɔrɔ tuguni,tu as encore eu une promo?
ID_18915488703738,n mi dumunikɛ cogo kɔrɔsi n na,je suis au régime.
ID_18477049704694,ka sɔrɔ a ba yɛrɛkɛra lanaya mɔgɔye,donc il se jugeait sincère.
ID_17714033705247,kasɔrɔ koɲa nin bi na ɲagami tugu,mais cela avorta aussi.
ID_18700201705936,nin fɛn ni lo b'a ka kow bɛɛ ɲafɛ,c'est le souverain but!
ID_18034419706532,n'o tɛ ne sago tɛ,"sinon, j’y suis défavorable."
ID_17322447707083,an ban bolo nɔn di,nous avons même voté contre.
ID_18428663770763,o o tumana fo an ka kɔ segi,il faudra retourner.
ID_18913030708173,fla fere bon bi min,où est la pharmacie ?
ID_18725885708902,a ka lemurukumu sɔngɔ ka ca.,ils sont chers vos citrons.
ID_17379703709723,dumunikɛyɔrɔ dɔ bi gɛrɛfɛyɔrɔ nin na.,il y a un restaurant pas loin.
ID_18544403710292,kokɛtaw sanfɛ.,au-delà du possible
ID_19953122710853,a bi famaya ra a san kɔnɔntɔnnan le ye.,il règne pendant neuf ans.
ID_19155252711399,a wolona sarsbɔrg .,il est né à sarpsborg.
ID_19962962712762,o bina ɲɔgɔn sɔrɔ euya .,elle se rencontre sur ʻeua.
ID_18976461713337,wali bi kanwɛrɛ mɛn na.,wally entend une autre voix.
ID_17794590713878,"mɔgɔya ra, otavio y'a fɔ.","par humanité, dit ottavio."
ID_18566267714496,o y'ow ka marifaw son,ils empoignèrent leurs fusils.
ID_18443413715125,kogo min anw y'a yɛrɛ sɔrɔ ka sala,le bois où nous avions été nous promener.
ID_17365401715666,dɛnmisɛn ɲuma,les bons petits enfants.
ID_17326424716265,lanaya ma di min bi nana kuma nin ɲafɔ ma,le rapporteur est désavoué
ID_18653100716851,fari fini ye siniɲasigi ye,le esport c'est l'avenir!
ID_18048523717395,nin suguru ɲuman ni tun nagasira,la jeune femme avait pâli.
ID_17871965717938,ale nin tara,tu n’es pas à la course…
ID_17335296771858,n kaɲi ka se,il faut que j'y arrive.
ID_17334731719493,fɔlɔra i ye jurumu kow kɛ,autrefois tu pêchas.
ID_17343478772012,o bi baden muso fɛ,on aime ta sœur.
ID_17329724720666,dɔ kaɲi ka bɔ kalan karamɔgɔ la wa,faut-il moins d’enseignants?
ID_17347710721214,na sisan sisan,viens immédiatement.
ID_18480941721753,garbon bi fɔɲɔn sama n'a,cavrois reniflait l'air.
ID_18476994722292,an bi diɲɛ min na nin ti famu dɛ,on vit dans un drôle de monde.
ID_17344422722836,nunu y'i ka mɔgɔw le ye,ce sont des parents à toi ?
ID_18685523723374,"san ni dɔni, a bina ta k'o toyi.",bientôt il les quitta.
ID_18463905723908,a kɛra ko ba ye,une grosse partie est engagée.
ID_17366420724626,nin dumunikɛyɔrɔ nin la nɔgɔ.,ce restaurant n'est pas cher.
ID_18006726772523,n ka dencɛ ni ne yɛrɛ an bina ko bɛɛ kɛ.,"mon fils et moi, nous sommes prêts à tout."
ID_17362041725785,a janya ye juma ye,quel est votre taille ?
ID_17348341772632,a yi jon le ye,qu'est-ce qu'il est ?
ID_18624417726855,muso la mɔgɔ min jaabka gɛlɛn o bɛ cɛma,la plus courageuse.
ID_18193356727392,n ɲamuni lo ni grip ye,je suis brouillé avec grimm.
ID_18660189727969,a ba nun samana nin murabagatɔ ni,"le morveux, comme il grimpe!"
ID_18217766728496,lafiɛ tuma ye wagati juma,c’est quand les vacances ?
ID_19795768729487,horas ka fɛta ra,à propos d’horace
ID_18817574730072,o tumana o yi gɛrɛgɛrɛ kɔrɔbɔ,ils prennent donc un risque.
ID_18900114730718,i ma n ka vɛsi ye wa,"florence, as-tu vu ma veste?"
ID_18076420731266,wagati dɔ ra o ye nigɛ gosi.,"un temps, on sonne."
ID_18502553731807,n ga kumakan n bi na ɲafɔ kaɲɛ,je vais étayer mon propos.
ID_18594135732449,ko ɲan nin bi na a maloya,et ce l'humilia.
ID_17724500733006,a kaɲi ele fɛ do,eh bien ! et toi ?
ID_17797940733555,a ti se ka bali,ca ne peut pas nuire…
ID_17806126734106,i ɲana filɛ kadi.,tu as une mine superbe.
ID_17528470734818,miseline y'a bɛɛ fɔ n ye.,micheline m’a tout dit.
ID_19799494735438,nan n bolora,viens dans mes bras!
ID_178573986.7736,nan kɔ ni fara ni lo n'a ye,le jardin en est plein…
ID_18177678736652,n tina sans,je ne l’achèterai pas.
ID_18046000773721,jonka donkili le,de qui est la musique ?
ID_19553937773775,lutigi ti siran a y'a fɔ,"au nautilus, » dit-il."
ID_18414070738295,n nakun tun ye ni ye,c'était ma mission ici-bas.
ID_18488345739105,a digira la,"il la crut, il fut furieux."
ID_18095731773975,o bi welé ni kèra,on sonne au téléphone.
ID_17429341740304,jii don yiri nunuw kɔrɔ,il faut arroser ces plantes.
ID_17379675740853,o bi nan n kɔrɔmuso kanu,on aimera ta sœur.
ID_19772222741406,karl ya ka deen fa ye,karl barth est son parrain.
ID_192555236.7742,nin jɛnkulu ni ye a degibagatɔw le ye,les clubs sont amateurs..
ID_19256299774265,ow sigi nin do niw yɔrk,son siège est basé à new york.
ID_19877284743256,an ka muso wilila fama cɛ kan,notre-dame! cria le roi.
ID_18562697743888,i filila yɔrɔ jumɛ,quelle est votre erreur!
ID_17405748744508,yɔrɔ gwanino bi,il fait chaud aujourd'hui.
ID_18047021745054,a ka taga bi na mɛ,il est parti pour longtemps.
ID_18941994745593,a bamuso tun ye mari nicola ye,sa mère était marie nicolas.
ID_17362662746131,nin jati n ye,contez ça pour moi.
ID_17404494746668,olu o tun ba kalan na,"elles, elles lisaient."
ID_18481504747195,ka n'a sira tigɛ,ne pas traverser la route.
ID_17374420747724,a bi siran na,vous avez peur ?
ID_18049073774835,i ta miriya ta ye jumɛ le ye,qu’en penses-tu ?
ID_17859808749028,aw ti na tɛmɛ a ra,»vous ne la passerez pas.
ID_18419267749593,rɔm ka hamina ko bɛ tiɲɛna,le rêve de rome s'écroulait.
ID_17358546750154,an ga taga an ɲa lɔ a kan,allons jeter un œil.
ID_17452717775071,o sɔnna an tara,ils sont d'accord avec nous.
ID_18463348751255,binaani ani ko kelen,quarante et une choses.
ID_17427751751787,i bi barakɛ mi?,où travailles-tu ?
ID_17511153752368,i tɔgɔ ko di,comment t’appelles-tu ?
ID_18215966775292,n man teli,je ne vais pas hardi vite.
ID_17378604753444,mɔgɔ min bɛ kumala mɔgɔla,l'avant avant-dernier.
ID_18421858754104,o ka ca kojugu,ils sont trop nombreux.
ID_17364733754786,nin tulokɛnani ɲɔngɔn bi n fɛ lukɔnɔn,j'ai le même jeu à la maison.
ID_18489916755387,dondo bi kasi lonbɛ sɔgɔma,le coq chante tous les matins.
ID_17719571755933,ɔrɔbu jumɛ le bi fɛ ora sa,quelle robe as-tu donc ?
ID_17364586756484,a ye mule fɔ,qu'est-ce que vous avez dit ?
ID_17336577757027,a bi se ka a yɛrɛsɔrɔ,vous pouvez vous trouver.
ID_18463888775758,an ye sebaya sɔrɔ,hourra! on a gagné!
ID_18050503775813,n ba loɔn,je le sais… je le sais.
ID_18496926758675,ɔnhɔn pɔtɔpɔtɔ te yi,"mais non, pas de la boue ?"
ID_17313736759335,an ga kumakan o kɔni,"parlons-en, en effet"
ID_19838813759962,kɛlɛni bi tara ɲɛ,la guerre continue.
ID_17478450760513,o yi boɲɛ lase a ma.,on lui a rendu hommage.
ID_17401353761083,a ka kɛnɛ wa ?,vous vous sentez bien ?
ID_19238016761657,a fari yɛlɛma na.,son corps aussi a muté.
ID_17336917762203,aw kana yɛlɛ dɔni.,peu ne rient pas.
ID_17317294776275,nin kɛ cogo nin bi mun fɔ a ye ?,qu’en est-il de ce critère?
ID_18534671776329,musodafani min ti siran mɔgɔsiɲɛ nin lo.,"c'est une fille robuste, et qui ne craint personne!"
ID_18268628763834,yan n ɲumanbolo fɛ n ka tabadaga duguma.,là… à droite… sous ma pipe.
ID_17840192764523,nin ti i diana mɔgɔ ye,ça ce n’est pas un crayon.
ID_17365613765083,sigi yɔrɔ deni nɛrɛmuguman den wɔɔrɔ,six petites chaises jaunes.
ID_18252697776576,mu kama aw bi n ɲinigana nin na,pourquoi me le demandez-vous ?
ID_20022546766314,ana bamuso bi kilo kɛ yi,elle y joue la mère d'anna.
ID_18802398766902,a y'i hɛkɛto sigi yɔrɔ bé yi,asseyez-vous s’il vous plait.
ID_18836560776768,a kɔrɔ bayala,elle est assez grande.
ID_17761768768402,a gɛɛ ni lo i nafɔ kafe nɔnɔlanan,blanc comme du café au lait !
ID_18463323769077,i y'a famu sisan,"tu comprends, maintenant?"
ID_17785334769625,aha ha ha ha,ah ! ah ! ah ! ah ! ah ! ah !
ID_18435190770162,jonle tun bi livru nunu kalan na,qui lisait encore des livres?
ID_18239762770705,o ɲɛna n yɛrɛ fana,"eh bien, moi non plus !"
ID_18169771771313,a kaɲ a kaɲ kosɔbɛ,c’est bien… c’est très bien.
ID_18858861771988,kalo kelen kɔnɔ a y'a bɛɛ sɔrɔ ka dimi,"en un mois, il eut tout mangé."
ID_17334097777256,a ba fɛ cogo mi n'a,autant qu'il veuille.
ID_18719639773125,nunu ti kulon kɛ nan ye,ce ne sont pas des jouets!
ID_18421742773678,sini a bi nata jikɔnɔ fɛnw minɛw la,demain vous pêcherez.
ID_17374315777423,a bɔni lo ɲɔgɔnman siga tara,absolument identique.
ID_17353604777484,binaani ni naani,quarante quatre.
ID_19876062775373,barada nunu sera dolar ma,les travaux coutèrent dollars.
ID_18001572775908,a yi ta la,allez donc vous coucher.
ID_18756970776449,n bina kɔrɔsini fla kɛ,je ferai deux remarques.
ID_17430352777057,sigi yɔrɔ finman den naani,quatre chaises noires.
ID_18048075777693,i lanilo a ra k'o tun ba fɛ wa,tu es sûr qu’ils aimèrent.
ID_19544179778256,a sigini le sɛnzɛn,elle est basée à shenzhen.
ID_18756954778914,bekani tu m'a juguyara,l'oppression était moindre.
ID_20003945779474,frankfɔr sekɔra ka taga tuguni,francfort est repêché.
ID_17539626780077,bɛɛ lo,c’est tout le monde.
ID_18047048780707,famancɛ ani mu tuguni,le commissaire mais encore ?…
ID_17405499778126,a bi mulo kɛra,qu'est-ce que vous faites ?
ID_17418469781808,yani b'a kalan na,yann est en train de lire.
ID_17437596778235,i kankan ka ni bla sena,tu doit mettre ça en place.
ID_18427566782886,a bi n wele sirana,elle m'appelle lucifer.
ID_19101041.77835,cɛ sirinan duuruna,une ceinture foncée.
ID_19887177778405,kanu le bi laban,aimer est un accomplissement.
ID_18403373784653,famanc dron buteli kelen,une bouteille de vin.
ID_17905867785192,a tun ta cogo kaɲi kojugu,très bien !… ça marchait…
ID_18696620785742,i lanino koɲani n'a wa,en es-tu bien sûr?
ID_17546927786286,o kan to yi,qu’on nous laisse !
ID_17340801786834,ɔrɔbu nɛrɛmuguman n ma fɔ wuleman dɛ,une robe jaune et non rouge.
ID_18705319778743,jon lo bi n'a kila ka ban a kɛwale la,et qui le lui reprocherait?
ID_17310528787979,a be barakè hati low wa?,vous travaillerez le dimanche
ID_18058525788517,ah tena bi sega kalan,"ah ! comme ça, on peut lire !"
ID_17355847778929,kɔnkɔnni kɛla mɔgɔ naani,quatre sonneurs.
ID_20006119789848,a ye galon tigɛ wɛ,elle a donc menti?
ID_18493721790384,wagati bi tɛmɛ,"le temps passe, passe."
ID_18719795790911,mu ka man a malo faranilo,pourquoi êtes-vous malpoli ?
ID_18436723791445,a bi kɔnɔnni kɛ lonbɛ,il attend tous les jours.
ID_17338427791977,livru damani.,quelques livres.
ID_18084923792509,eriku tun bi fɛ ka lafiɛ,héricourt eût voulu souffler.
ID_18481384793047,a kuma na n'a barna kanye,sur le même ton brusque.
ID_17393068793632,a tɛmɛna a gɛrɛfɛ,il est parti de travers.
ID_17717438794175,ka to a dana nin no,mais c'est défendu.
ID_19907535779488,a ka teriya tun bi n'a t'en,il se hâtait machinalement.
ID_19861619795444,a tun datugula a yi dugu tama sira kalan,"en prison, il étudie le droit."
ID_17305189795992,ora an ka munkɛ?,"alors, que faire?"
ID_17349917796607,zezi kanu bagaw ka kuntigi,monseigneur l'évêque.
ID_17334229797148,o ye donkili kan yɛlɛ caman,on met la musique trop fort.
ID_17946670779772,nin yɔrɔ ni tɔra dusukasila,la place resta morne.
ID_19949059798297,"bana jan, bana gwilimani bana juguman","longue, lourde, grave maladie."
ID_18642621798927,kɛlɛkɛlaw a bi na se ka kɛ ka se nin ma wa,"soldats, en ferez-vous autant?"
ID_17320453779948,a be di ipɔlit?,"comment vas-tu, hippolyte?"
ID_19798647780001,saa deeni ti fɔn yan,il ne manque pas un serpentin.
ID_17547060800634,a sigila ka tila ka weeleni kɛ,il se rassied et appelle.
ID_17318001801182,i bi lɔ na ye kɔsɔbɛ,je les assume parfaitement.
ID_17895413801726,selt ka sira beinheim,route de seltz à beinheim
ID_17427791802272,a kadi n ye n ka ta fereyɔrɔ la.,j'aimerais aller au magasin.
ID_17823641780281,wa o ye furu sa banbali ye .,et c'est un divorce éternel.
ID_19760050803357,pol gube bina sa kasɔrɔ a ka nafolo ban na.,claude goubet mourra ruiné.
ID_18263532803895,nigɛkanya mankan bɔra kinibolo fɛ.,on sonne à droite.
ID_17906114.78045,se ko damayira.,"moins que peu, presque rien."
ID_18050614805033,a tɔgɔ ko di ?,quel nom avez-vous ?
ID_19473009805614,ciri min kɛra kuruba kɔnɔ a y'o ka kɛlɛkɛ minan bila yɔrɔ cin,l'explosion endommage la salle des torpilles du navire.
ID_18901537806232,a ka n'a yɛrɛ kɔrɔsi kojugu,ne soyez pas sur vos gardes.
ID_19089291780686,o ka mara dugu ba ye obiskop ye,son chef-lieu est obispos.
ID_17745304807465,a y'a nɔgɔya ka kalan ka yɛlɛma,il allège et il remplace.
ID_18054525808025,n ka miriya ta kaɲ,mon avis est donc favorable.
ID_17319417780857,ka sɔrɔ a bi fɛ ka barakɛ a taga boloɲuman kan,mais il se veut réaliste.
ID_17379559809231,kilo mugan ni klancɛ,vingt kilos et demi.
ID_18003848809775,a bi kasira nin ye n ba sɛbɛna,elle me pleure ! m'écriais-je.
ID_18514269810328,an ti lafiɛna tuguni ni yɔrɔ ni na,on ne respire déjà plus ici.
ID_17882555810872,an bi fɛn dɔ kɛlɛla,vous combattez un outil.
ID_19644476811413,tile mana tuma gwan ni lo,les étés sont très chauds.
ID_18189514812035,sigi yorô min yi moissan é,rue roger moisan à chabris
ID_17962565812588,tulon kɛ sɛ la ne le ma.,c’est à moi de jouer.
ID_19498167813134,ne sigi ra,olberg fuit à vienne.
ID_19735033781367,ko mou?,james et kip james.
ID_18029210.78142,pan ko lkelé,un saut entre deux trains !
ID_17646210.78148,sira min bi tèmè poussin,"chemin de poissy, maule"
ID_18028846781534,"ayi akè toi,ayi ni to akili la",notez-le ! je vous prie.
ID_18065015815924,a ka bâ râ ké yoro dayè lê la wa?,le magasin est ouvert ?
ID_19492029781647,wa kelé ni kèmè cbegi ni biworo,mille huit cent soixante-six.
ID_18782642817013,nin cɛyi lɔni lo a ka ji ben yɔrɔla,monsieur est sous sa cascade.
ID_19840428781768,nin ko ni cɛni bi n'a juguya ma,ce sera un échec cuisant.
ID_18491830818236,a bi kɛ sisan sisan,a tout à l'heure.
ID_19728155781889,ba lamɛna,"j’é, j’é, j’écoute."
ID_17427749819517,nin ko ni be yɛlɛbila kojugu,c'est marrant ça.
ID_19199892782007,nin ko ni bi kɛra foo a daminɛ,et ce depuis le d'ebut.
ID_17411238820613,i labɛn nin tɛ fɔlɔ a? ɔnhɔn.,tu n'es pas prêt ? non.
ID_18143865821162,aw i n'a tunu,vous vous serez perdue !
ID_18279557821703,muso ni sanji binana do?,"mais… s’il pleut, madame ?"
ID_17437643822242,wulumuso deni,une petite chienne.
ID_18793955822773,aba sen goro la lucien ka tapi kan,il se frotte les pieds sur le tapis lucien .
ID_17691842823405,sira min bi bo unamendi,chemin d'unamendi à urrugne
ID_17735502782397,a flè i tara ni koni yé yoro mi na,voilà où tu en arrives !
ID_17767129824624,o toun bâ kô,ils le suivaient.
ID_17421649825186,o tchèma,laquelle est la meilleure ?
ID_18836595825725,sogô ma da nigê kagna konon ton,neuf heures du matin.
ID_17933460826264,sira ka bô ario ka ta bo donssan,chemin des ariaux à donzac
ID_18268221826803,o yèna pétunia,"eh bien, et pétunia ?"
ID_17761610827342,nni bè bi a la,toute ma vie est en vous.
ID_18067204827876,aba bolo wa?,l'avez-vous sur vous ? oui.
ID_18741714828407,ni yé tchogo kagni,l’avis est donc favorable.
ID_18607229782917,ni bi kalan kèra dibi konnon,elles bossent au noir.
